-2.2187	0.3125	-0.0625
-2.2422	0.2422	-0.0625
-2.2266	0.2812	-0.1094
-2.2187	0.2344	-0.0547
-2.2812	0.3203	-0.0547
-2.2187	0.2734	-0.1016
-2.2266	0.2578	-0.0312
-2.1719	0.3125	-0.0859
-2.2344	0.2812	-0.0391
-2.1719	0.3125	-0.1250
-2.2187	0.2812	-0.0781
-2.2734	0.2500	-0.0469
-2.2109	0.2969	-0.0078
-2.2422	0.2969	-0.0547
-2.2266	0.2734	-0.0312
-2.2500	0.3125	-0.0859
-2.2187	0.2969	-0.0781
-2.2500	0.2344	-0.0469
-2.2344	0.2812	-0.0937
-2.2109	0.2656	-0.0625
-2.2266	0.2812	-0.0937
-2.2187	0.2969	-0.0937
-2.2344	0.3281	-0.0625
-2.1719	0.3203	-0.0781
-2.2422	0.2969	-0.0703
-2.2109	0.3203	-0.0781
-2.2031	0.2656	-0.0625
-2.2500	0.2266	-0.1016
-2.2187	0.2266	-0.0391
-2.2266	0.2891	-0.0859
-2.2656	0.2656	-0.0937
-2.2266	0.2656	-0.0703
-2.2344	0.2812	-0.0312
-2.2266	0.2891	-0.1016
-2.2656	0.2266	-0.0703
-2.2187	0.3047	-0.1016
-2.2344	0.2891	-0.1094
-2.2500	0.2578	-0.0312
-2.2422	0.2812	-0.1094
-2.2344	0.2734	-0.0625
-2.2031	0.2812	-0.1250
-2.2578	0.2969	-0.0312
-2.2031	0.2734	-0.0625
-2.2187	0.2734	-0.1094
-2.1953	0.2656	-0.0781
-2.2031	0.2969	-0.0859
-2.2109	0.2656	-0.0781
-2.2187	0.2734	-0.0156
-2.1953	0.2969	-0.1016
-2.2187	0.2656	-0.0937
-2.2266	0.3125	-0.1484
-2.2578	0.2812	-0.0156
-2.1953	0.2969	-0.0859
-2.2266	0.2344	-0.1328
-2.2187	0.2734	-0.1250
-2.1328	0.2969	-0.0937
-2.2500	0.2266	-0.0469
-2.2422	0.2656	-0.0703
-2.2422	0.3281	-0.1094
-2.2187	0.2734	-0.1328
-2.2109	0.3203	-0.1172
-2.2109	0.2812	-0.0859
-2.1953	0.3125	-0.0937
-2.2031	0.2812	-0.0937
-2.2344	0.2500	-0.0625
-2.2422	0.2578	-0.0625
-2.2344	0.2891	-0.0703
-2.2500	0.2734	-0.1406
-2.1797	0.2891	-0.0469
-2.2109	0.3125	-0.0937
-2.2266	0.2266	-0.0703
-2.2500	0.2656	-0.1406
-2.1875	0.2812	-0.1016
-2.2187	0.3047	-0.0625
-2.2109	0.2656	-0.0937
-2.2422	0.2969	-0.1094
-2.2109	0.2891	-0.0859
-2.2031	0.3203	-0.0703
-2.1797	0.2812	-0.1250
-2.2031	0.2891	-0.1094
-2.2812	0.2656	-0.1016
-2.2109	0.2891	-0.0859
-2.2500	0.2812	-0.0703
-2.2031	0.3203	-0.0859
-2.2344	0.3047	-0.0703
-2.2500	0.2656	-0.0469
-2.1875	0.2891	-0.0625
-2.1953	0.2891	-0.0625
-2.2344	0.2812	-0.0781
-2.1797	0.2812	-0.0859
-2.2109	0.3047	-0.0547
-2.2266	0.2812	-0.0703
-2.2344	0.2969	-0.0469
-2.1953	0.3437	-0.0391
-2.1562	0.2734	-0.0312
-2.2344	0.3281	-0.0859
-2.2266	0.2578	-0.0859
-2.1641	0.3281	-0.0781
-2.1484	0.2656	-0.0859
-2.2109	0.3047	-0.0391
-2.2109	0.2344	-0.0312
-2.2109	0.2656	-0.1250
-2.2187	0.2344	-0.0156
-2.2109	0.3125	-0.1250
-2.2187	0.2578	-0.1172
-2.1797	0.2578	-0.0703
-2.2266	0.2578	-0.0547
-2.2266	0.2656	-0.0703
-2.1719	0.2734	-0.0547
-2.2656	0.2734	-0.0781
-2.2031	0.2891	-0.0312
-2.1719	0.2969	-0.0547
-2.2187	0.3125	-0.0859
-2.1953	0.2578	-0.0078
-2.1797	0.2734	-0.0547
-2.2109	0.2734	-0.0703
-2.2031	0.2734	-0.0937
-2.2422	0.2734	-0.0859
-2.1953	0.2969	-0.0469
-2.2266	0.3047	-0.0703
-2.1953	0.3203	-0.0547
-2.2187	0.2578	-0.1016
-2.2187	0.3125	-0.0781
-2.2344	0.2812	-0.1484
-2.2422	0.3047	-0.0859
-2.2344	0.2031	-0.1016
-2.1875	0.2812	-0.0703
-2.2422	0.2734	-0.0781
-2.1797	0.3203	-0.0469
-2.2187	0.2422	-0.0625
-2.2031	0.3281	-0.0859
-2.2656	0.2734	-0.0547
-2.2031	0.3203	-0.0625
-2.2344	0.2891	-0.0469
-2.2109	0.2344	-0.0312
-2.1875	0.2969	-0.0937
-2.2187	0.2422	-0.0625
-2.2266	0.2812	-0.0937
-2.1797	0.2734	-0.0391
-2.1953	0.2891	-0.0859
-2.1797	0.2734	-0.0312
-2.2500	0.2422	-0.0937
-2.1719	0.2500	-0.0937
-2.1953	0.2891	-0.0937
-2.1484	0.2969	-0.0547
-2.2187	0.2500	-0.0703
-2.1641	0.2578	-0.0937
-2.2266	0.3125	-0.0781
-2.1875	0.2578	-0.0547
-2.1875	0.2891	-0.0781
-2.1797	0.3047	-0.1328
-2.1875	0.2812	-0.1328
-2.2109	0.2969	-0.0859
-2.1641	0.2656	-0.0703
-2.2422	0.2891	-0.0937
-2.2031	0.2578	-0.0781
-2.2109	0.2344	-0.0703
-2.1641	0.2422	-0.0859
-2.2266	0.2734	-0.0391
-2.2187	0.2812	-0.1094
-2.1953	0.2969	-0.0859
-2.2187	0.2812	-0.0703
-2.1953	0.2891	-0.0312
-2.1641	0.2891	-0.0391
-2.1953	0.2734	-0.1094
-2.2031	0.3516	-0.0625
-2.2031	0.2422	-0.0625
-2.1797	0.3359	-0.0625
-2.2187	0.2422	-0.0625
-2.1641	0.2578	-0.0625
-2.1875	0.2500	-0.0391
-2.2266	0.3281	-0.1094
-2.1953	0.2812	-0.0859
-2.1641	0.2969	-0.0937
-2.1797	0.2578	-0.0234
-2.1719	0.2656	-0.0625
-2.2187	0.2812	-0.0469
-2.2578	0.3047	-0.0937
-2.1641	0.2812	-0.0859
-2.1797	0.2187	-0.0391
-2.1406	0.2891	-0.0937
-2.1953	0.3125	-0.0937
-2.1875	0.2734	-0.0703
-2.1797	0.2578	-0.0391
-2.1875	0.2891	-0.0234
-2.1797	0.2891	-0.0547
-2.2187	0.2891	-0.0703
-2.2344	0.2734	-0.0312
-2.2109	0.2891	-0.0937
-2.2031	0.2891	-0.0469
-2.2109	0.2734	-0.0703
-2.1953	0.2422	0.0078
-2.2031	0.2344	-0.0859
-2.1875	0.3203	-0.0547
-2.2031	0.2734	-0.0625
-2.2422	0.2656	-0.0625
-2.2500	0.2969	-0.1094
-2.1875	0.2500	-0.0937
-2.2031	0.2812	-0.0625
-2.2344	0.2344	-0.0547
-2.2187	0.2656	-0.0234
-2.2187	0.3047	-0.1016
-2.2187	0.3203	-0.0547
-2.2344	0.2891	-0.0859
-2.2031	0.2812	-0.1094
-2.2266	0.2969	-0.0937
-2.1719	0.2109	-0.1016
-2.2344	0.2578	-0.0547
-2.2344	0.3047	-0.0703
-2.1875	0.2734	-0.1172
-2.2344	0.2734	-0.0703
-2.1641	0.2734	-0.0469
-2.1641	0.2891	-0.0391
-2.2031	0.2578	-0.0781
-2.2031	0.2969	-0.0781
-2.1875	0.2969	-0.0703
-2.2266	0.2734	-0.0469
-2.2031	0.2578	-0.1250
-2.2422	0.2422	-0.1250
-2.2266	0.2500	-0.0703
-2.2031	0.2812	-0.0312
-2.1875	0.2500	-0.1172
-2.2031	0.2500	-0.0625
-2.2187	0.3203	-0.0859
-2.2344	0.2344	-0.0625
-2.2031	0.3047	-0.0469
-2.2812	0.2344	-0.0625
-2.2266	0.2734	-0.1328
-2.2109	0.3359	-0.0547
-2.2109	0.2969	-0.0703
-2.2344	0.3047	-0.0312
-2.2031	0.2734	-0.0703
-2.2344	0.2891	-0.0469
-2.2109	0.3125	-0.0781
-2.2891	0.2656	-0.0859
-2.2578	0.2891	-0.0547
